$ /home/sdinh/sandbox/OptiUNO/external/uno/bin/uno_ampl /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs076.nl constraint_relaxation_strategy=feasibility_restoration inequality_handling_method=interior_point hessian_model=exact inertia_correction_strategy=none globalization_mechanism=TR globalization_strategy=fletcher_filter_method time_limit=20.0

Automatically picked the filtersqp preset
Original model /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs076.nl
4 variables, 3 constraints (0 equality, 3 inequality)
Problem type: NLP
Reformulated model /home/sdinh/sandbox/OptiUNO/problems/HS_model/hs076.nl -> no fixed bounds -> equality constrained -> bounds relaxed
7 variables, 3 constraints (3 equality, 0 inequality)

Non-default options:
QP_solver = BQPD

──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Iterations
 Major  Minor  Penalty   Barrier   Barrier   Radius    Phase ||Step||  Objective  Infeas    Statio    Compl     Status        
 -      5      -         1.00e-01  -         1.73e-08  OPT   1.73e-08  -4.477e+00 4.44e-16  1.71e+00  2.65e-11  ✔ (f-type)    
 46     1      -         1.00e-01  -         1.00e-04  OPT   3.77e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      2      -         1.00e-01  -         1.89e-07  OPT   1.89e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         9.43e-08  OPT   9.43e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         4.71e-08  OPT   4.71e-08  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         2.36e-08  OPT   2.36e-08  -4.477e+00 1.78e-15  -         -         ✘ (current)   
 -      6      -         1.00e-01  -         1.18e-08  OPT   1.18e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         5.89e-09  OPT   5.89e-09  -4.477e+00 8.88e-16  1.71e+00  2.65e-11  ✔ (f-type)    
 47     1      -         1.00e-01  -         1.00e-04  OPT   1.62e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         8.09e-08  OPT   8.09e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      3      -         1.00e-01  -         4.04e-08  OPT   4.04e-08  -4.477e+00 4.44e-16  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         2.02e-08  OPT   2.02e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         1.01e-08  OPT   1.01e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         5.06e-09  OPT   5.06e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (h-type)    
 48     1      -         1.00e-01  -         1.00e-04  OPT   4.23e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      2      -         1.00e-01  -         2.11e-07  OPT   2.11e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      3      -         1.00e-01  -         1.06e-07  OPT   1.06e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         5.29e-08  OPT   5.29e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         2.64e-08  OPT   2.64e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      6      -         1.00e-01  -         1.32e-08  OPT   1.32e-08  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 49     1      -         1.00e-01  -         1.00e-04  OPT   6.58e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         3.29e-07  OPT   3.29e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.65e-07  OPT   1.65e-07  -4.477e+00 2.66e-15  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         8.23e-08  OPT   8.23e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         4.11e-08  OPT   4.11e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      6      -         1.00e-01  -         2.06e-08  OPT   2.06e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         1.03e-08  OPT   1.03e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      8      -         1.00e-01  -         5.14e-09  OPT   5.14e-09  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      9      -         1.00e-01  -         2.57e-09  OPT   2.57e-09  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      10     -         1.00e-01  -         1.29e-09  OPT   1.29e-09  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      11     -         1.00e-01  -         6.43e-10  OPT   6.43e-10  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      12     -         1.00e-01  -         3.21e-10  OPT   3.21e-10  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      13     -         1.00e-01  -         1.61e-10  OPT   1.61e-10  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 50     1      -         1.00e-01  -         1.00e-04  OPT   6.40e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      2      -         1.00e-01  -         3.20e-07  OPT   3.20e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.60e-07  OPT   1.60e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         8.00e-08  OPT   8.00e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         4.00e-08  OPT   4.00e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      6      -         1.00e-01  -         2.00e-08  OPT   2.00e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         9.99e-09  OPT   9.99e-09  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      8      -         1.00e-01  -         5.00e-09  OPT   5.00e-09  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      9      -         1.00e-01  -         2.50e-09  OPT   2.50e-09  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      10     -         1.00e-01  -         1.25e-09  OPT   1.25e-09  -4.477e+00 4.44e-16  1.71e+00  2.65e-11  ✔ (f-type)    
 51     1      -         1.00e-01  -         1.00e-04  OPT   4.95e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         2.48e-07  OPT   2.48e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.24e-07  OPT   1.24e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      4      -         1.00e-01  -         6.19e-08  OPT   6.19e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         3.10e-08  OPT   3.10e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      6      -         1.00e-01  -         1.55e-08  OPT   1.55e-08  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 52     1      -         1.00e-01  -         1.00e-04  OPT   7.94e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      2      -         1.00e-01  -         3.97e-07  OPT   3.97e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.99e-07  OPT   1.99e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         9.93e-08  OPT   9.93e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         4.96e-08  OPT   4.96e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      6      -         1.00e-01  -         2.48e-08  OPT   2.48e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      7      -         1.00e-01  -         1.24e-08  OPT   1.24e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         6.20e-09  OPT   6.20e-09  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      9      -         1.00e-01  -         3.10e-09  OPT   3.10e-09  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      10     -         1.00e-01  -         1.55e-09  OPT   1.55e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 53     1      -         1.00e-01  -         1.00e-04  OPT   6.15e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      2      -         1.00e-01  -         3.07e-07  OPT   3.07e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.54e-07  OPT   1.54e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      4      -         1.00e-01  -         7.69e-08  OPT   7.69e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         3.84e-08  OPT   3.84e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         1.92e-08  OPT   1.92e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      7      -         1.00e-01  -         9.61e-09  OPT   9.61e-09  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         4.80e-09  OPT   4.80e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 54     1      -         1.00e-01  -         1.00e-04  OPT   5.97e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      2      -         1.00e-01  -         2.99e-08  OPT   2.99e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.49e-08  OPT   1.49e-08  -4.477e+00 4.44e-16  1.71e+00  2.65e-11  ✔ (f-type)    
 55     1      -         1.00e-01  -         1.00e-04  OPT   7.26e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         3.63e-07  OPT   3.63e-07  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      3      -         1.00e-01  -         1.82e-07  OPT   1.82e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         9.08e-08  OPT   9.08e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      5      -         1.00e-01  -         4.54e-08  OPT   4.54e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         2.27e-08  OPT   2.27e-08  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      7      -         1.00e-01  -         1.13e-08  OPT   1.13e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         5.67e-09  OPT   5.67e-09  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      9      -         1.00e-01  -         2.84e-09  OPT   2.84e-09  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      10     -         1.00e-01  -         1.42e-09  OPT   1.42e-09  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      11     -         1.00e-01  -         7.09e-10  OPT   7.09e-10  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      12     -         1.00e-01  -         3.55e-10  OPT   3.55e-10  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      13     -         1.00e-01  -         1.77e-10  OPT   1.77e-10  -4.477e+00 4.44e-16  -         -         ✘ (current)   
 -      14     -         1.00e-01  -         8.87e-11  OPT   8.87e-11  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (h-type)    
 56     1      -         1.00e-01  -         1.00e-04  OPT   7.18e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         3.59e-07  OPT   3.59e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      3      -         1.00e-01  -         1.79e-07  OPT   1.79e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         8.97e-08  OPT   8.97e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         4.49e-08  OPT   4.49e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         2.24e-08  OPT   2.24e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         1.12e-08  OPT   1.12e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         5.61e-09  OPT   5.61e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 57     1      -         1.00e-01  -         1.00e-04  OPT   1.80e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      2      -         1.00e-01  -         9.01e-08  OPT   9.01e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         4.50e-08  OPT   4.50e-08  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         2.25e-08  OPT   2.25e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         1.13e-08  OPT   1.13e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      6      -         1.00e-01  -         5.63e-09  OPT   5.63e-09  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      7      -         1.00e-01  -         2.82e-09  OPT   2.82e-09  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         1.41e-09  OPT   1.41e-09  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      9      -         1.00e-01  -         7.04e-10  OPT   7.04e-10  -4.477e+00 4.44e-16  1.71e+00  2.65e-11  ✔ (f-type)    
 58     1      -         1.00e-01  -         1.00e-04  OPT   1.79e-07  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         8.97e-08  OPT   8.97e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      3      -         1.00e-01  -         4.48e-08  OPT   4.48e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         2.24e-08  OPT   2.24e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         1.12e-08  OPT   1.12e-08  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         5.60e-09  OPT   5.60e-09  -4.477e+00 2.22e-15  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         2.80e-09  OPT   2.80e-09  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         1.40e-09  OPT   1.40e-09  -4.477e+00 4.44e-16  1.71e+00  2.65e-11  ✔ (f-type)    
 59     1      -         1.00e-01  -         1.00e-04  OPT   1.65e-07  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         8.25e-08  OPT   8.25e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         4.12e-08  OPT   4.12e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         2.06e-08  OPT   2.06e-08  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         1.03e-08  OPT   1.03e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         5.15e-09  OPT   5.15e-09  -4.477e+00 2.22e-15  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         2.58e-09  OPT   2.58e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (h-type)    
 60     1      -         1.00e-01  -         1.00e-04  OPT   7.27e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         3.63e-08  OPT   3.63e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.82e-08  OPT   1.82e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         9.09e-09  OPT   9.09e-09  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      5      -         1.00e-01  -         4.54e-09  OPT   4.54e-09  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         2.27e-09  OPT   2.27e-09  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         1.14e-09  OPT   1.14e-09  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         5.68e-10  OPT   5.68e-10  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      9      -         1.00e-01  -         2.84e-10  OPT   2.84e-10  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      10     -         1.00e-01  -         1.42e-10  OPT   1.42e-10  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      11     -         1.00e-01  -         7.10e-11  OPT   7.10e-11  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      12     -         1.00e-01  -         3.55e-11  OPT   3.55e-11  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      13     -         1.00e-01  -         1.77e-11  OPT   1.77e-11  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      14     -         1.00e-01  -         8.87e-12  OPT   8.87e-12  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      15     -         1.00e-01  -         4.44e-12  OPT   4.44e-12  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      16     -         1.00e-01  -         2.22e-12  OPT   2.22e-12  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      17     -         1.00e-01  -         1.11e-12  OPT   1.11e-12  -4.477e+00 6.66e-12  1.71e+00  2.65e-11  ✔ (f-type)    
 61     1      -         1.00e-01  -         1.00e-04  OPT   7.25e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         3.62e-08  OPT   3.62e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.81e-08  OPT   1.81e-08  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         9.06e-09  OPT   9.06e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (h-type)    
 62     1      -         1.00e-01  -         1.00e-04  OPT   5.02e-07  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         2.51e-07  OPT   2.51e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         1.25e-07  OPT   1.25e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         6.27e-08  OPT   6.27e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         3.14e-08  OPT   3.14e-08  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         1.57e-08  OPT   1.57e-08  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         7.84e-09  OPT   7.84e-09  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      8      -         1.00e-01  -         3.92e-09  OPT   3.92e-09  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      9      -         1.00e-01  -         1.96e-09  OPT   1.96e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 63     1      -         1.00e-01  -         1.00e-04  OPT   3.30e-07  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      2      -         1.00e-01  -         1.65e-07  OPT   1.65e-07  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      3      -         1.00e-01  -         8.24e-08  OPT   8.24e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      4      -         1.00e-01  -         4.12e-08  OPT   4.12e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      5      -         1.00e-01  -         2.06e-08  OPT   2.06e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      6      -         1.00e-01  -         1.03e-08  OPT   1.03e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      7      -         1.00e-01  -         5.15e-09  OPT   5.15e-09  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         2.57e-09  OPT   2.57e-09  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      9      -         1.00e-01  -         1.29e-09  OPT   1.29e-09  -4.477e+00 0.00e+00  1.71e+00  2.65e-11  ✔ (f-type)    
 64     1      -         1.00e-01  -         1.00e-04  OPT   2.06e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      2      -         1.00e-01  -         1.03e-07  OPT   1.03e-07  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      3      -         1.00e-01  -         5.15e-08  OPT   5.15e-08  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      4      -         1.00e-01  -         2.58e-08  OPT   2.58e-08  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      5      -         1.00e-01  -         1.29e-08  OPT   1.29e-08  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      6      -         1.00e-01  -         6.44e-09  OPT   6.44e-09  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      7      -         1.00e-01  -         3.22e-09  OPT   3.22e-09  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      8      -         1.00e-01  -         1.61e-09  OPT   1.61e-09  -4.477e+00 1.78e-15  -         -         ✘ (filter)    
 -      9      -         1.00e-01  -         8.05e-10  OPT   8.05e-10  -4.477e+00 1.33e-15  -         -         ✘ (filter)    
 -      10     -         1.00e-01  -         4.03e-10  OPT   4.03e-10  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      11     -         1.00e-01  -         2.01e-10  OPT   2.01e-10  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      12     -         1.00e-01  -         1.01e-10  OPT   1.01e-10  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      13     -         1.00e-01  -         5.03e-11  OPT   5.03e-11  -4.477e+00 8.88e-16  -         -         ✘ (filter)    
 -      14     -         1.00e-01  -         2.52e-11  OPT   2.52e-11  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      15     -         1.00e-01  -         1.26e-11  OPT   1.26e-11  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      16     -         1.00e-01  -         6.29e-12  OPT   6.29e-12  -4.477e+00 4.44e-16  -         -         ✘ (filter)    
 -      17     -         1.00e-01  -         3.15e-12  OPT   3.15e-12  -4.477e+00 0.00e+00  -         -         ✘ (f-type)    
 -      18     -         1.00e-01  -         1.57e-12  OPT   1.57e-12  -4.477e+00 5.71e-12  -         -         ✘ (filter)    
 -      -      -         -         -         -         -     -         -          -         -         -         Small radius  
──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Iterations
 Major  Minor  Penalty   Barrier   Barrier   Radius    Phase ||Step||  Objective  Infeas    Statio    Compl     Status        
──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────

Uno 2.8.0 (TR Fletcher-filter restoration primal-dual interior-point method with exact Hessian and no inertia correction)
Tue Jul 14 13:52:34 2026
────────────────────────────────────────
Optimization status:			Algorithmic error
Solution status:			Suboptimal point
Objective value:			-4.477279
Primal feasibility:			0
┌ Stationarity residual:		1.70938
│ Primal feasibility:			0
└ Complementarity residual:		2.645751e-11
CPU time:				0.058882s
Iterations:				64
Objective evaluations:			372
Constraints evaluations:		373
Objective gradient evaluations:		372
Jacobian evaluations:			372
Hessian evaluations:			64
Number of subproblems solved:		371
